session_id,frame_id,timestamp_ms,stagger_mm,diameter_mm,confidence,anomaly_types,anomaly_severities
20260309T100953_4da63b,215,3583.333,,,0.0000,,
20260309T100953_4da63b,216,3600.000,,,0.0000,,
20260309T100953_4da63b,217,3616.667,,,0.0000,,
20260309T100953_4da63b,218,3633.333,,,0.0000,,
20260309T100953_4da63b,219,3650.000,,,0.0000,,
20260309T100953_4da63b,220,3666.667,,,0.0000,,
20260309T100953_4da63b,221,3683.333,,,0.0000,,
20260309T100953_4da63b,222,3700.000,,,0.0000,,
20260309T100953_4da63b,223,3716.667,,,0.0000,,
20260309T100953_4da63b,224,3733.333,,,0.0000,,
20260309T100953_4da63b,225,3750.000,,,0.0000,,
20260309T100953_4da63b,226,3766.667,,,0.0000,,
20260309T100953_4da63b,227,3783.333,,,0.0000,,
20260309T100953_4da63b,228,3800.000,,,0.0000,,
20260309T100953_4da63b,229,3816.667,,,0.0000,,
20260309T100953_4da63b,230,3833.333,,,0.0000,,
20260309T100953_4da63b,231,3850.000,,,0.0000,,
20260309T100953_4da63b,232,3866.667,,,0.0000,,
20260309T100953_4da63b,233,3883.333,,,0.0000,,
20260309T100953_4da63b,234,3900.000,,,0.0000,,
20260309T100953_4da63b,235,3916.667,,,0.0000,,
20260309T100953_4da63b,236,3933.333,,,0.0000,,
20260309T100953_4da63b,237,3950.000,,,0.0000,,
20260309T100953_4da63b,238,3966.667,,,0.0000,,
20260309T100953_4da63b,239,3983.333,,,0.0000,,
20260309T100953_4da63b,240,4000.000,,,0.0000,,
20260309T100953_4da63b,241,4016.667,,,0.0000,,
20260309T100953_4da63b,242,4033.333,,,0.0000,,
20260309T100953_4da63b,243,4050.000,,,0.0000,,
20260309T100953_4da63b,244,4066.667,,,0.0000,,
20260309T100953_4da63b,245,4083.333,,,0.0000,,
20260309T100953_4da63b,246,4100.000,,,0.0000,,
20260309T100953_4da63b,247,4116.667,,,0.0000,,
20260309T100953_4da63b,248,4133.333,,,0.0000,,
20260309T100953_4da63b,249,4150.000,,,0.0000,,
20260309T100953_4da63b,250,4166.667,,,0.0000,,
20260309T100953_4da63b,251,4183.333,,,0.0000,,
20260309T100953_4da63b,252,4200.000,,,0.0000,,
20260309T100953_4da63b,253,4216.667,,,0.0000,,
20260309T100953_4da63b,254,4233.333,,,0.0000,,
20260309T100953_4da63b,255,4250.000,,,0.0000,,
20260309T100953_4da63b,256,4266.667,,,0.0000,,
