session_id,frame_id,timestamp_ms,stagger_mm,diameter_mm,confidence,anomaly_types,anomaly_severities
20260309T101133_5e64f1,202,3366.667,,,0.0000,,
20260309T101133_5e64f1,203,3383.333,,,0.0000,,
20260309T101133_5e64f1,204,3400.000,,,0.0000,,
20260309T101133_5e64f1,205,3416.667,,,0.0000,,
20260309T101133_5e64f1,206,3433.333,,,0.0000,,
20260309T101133_5e64f1,207,3450.000,,,0.0000,,
20260309T101133_5e64f1,208,3466.667,,,0.0000,,
20260309T101133_5e64f1,209,3483.333,,,0.0000,,
20260309T101133_5e64f1,210,3500.000,,,0.0000,,
20260309T101133_5e64f1,211,3516.667,,,0.0000,,
20260309T101133_5e64f1,212,3533.333,,,0.0000,,
20260309T101133_5e64f1,213,3550.000,,,0.0000,,
20260309T101133_5e64f1,214,3566.667,,,0.0000,,
20260309T101133_5e64f1,215,3583.333,,,0.0000,,
20260309T101133_5e64f1,216,3600.000,,,0.0000,,
20260309T101133_5e64f1,217,3616.667,,,0.0000,,
20260309T101133_5e64f1,218,3633.333,,,0.0000,,
20260309T101133_5e64f1,219,3650.000,,,0.0000,,
20260309T101133_5e64f1,220,3666.667,,,0.0000,,
20260309T101133_5e64f1,221,3683.333,,,0.0000,,
20260309T101133_5e64f1,222,3700.000,,,0.0000,,
20260309T101133_5e64f1,223,3716.667,,,0.0000,,
20260309T101133_5e64f1,224,3733.333,,,0.0000,,
20260309T101133_5e64f1,225,3750.000,,,0.0000,,
20260309T101133_5e64f1,226,3766.667,,,0.0000,,
20260309T101133_5e64f1,227,3783.333,,,0.0000,,
20260309T101133_5e64f1,228,3800.000,,,0.0000,,
20260309T101133_5e64f1,229,3816.667,,,0.0000,,
20260309T101133_5e64f1,230,3833.333,,,0.0000,,
20260309T101133_5e64f1,231,3850.000,,,0.0000,,
20260309T101133_5e64f1,232,3866.667,,,0.0000,,
20260309T101133_5e64f1,233,3883.333,,,0.0000,,
20260309T101133_5e64f1,234,3900.000,,,0.0000,,
20260309T101133_5e64f1,235,3916.667,,,0.0000,,
20260309T101133_5e64f1,236,3933.333,,,0.0000,,
20260309T101133_5e64f1,237,3950.000,,,0.0000,,
20260309T101133_5e64f1,238,3966.667,,,0.0000,,
20260309T101133_5e64f1,239,3983.333,,,0.0000,,
20260309T101133_5e64f1,240,4000.000,,,0.0000,,
20260309T101133_5e64f1,241,4016.667,,,0.0000,,
20260309T101133_5e64f1,242,4033.333,,,0.0000,,
20260309T101133_5e64f1,243,4050.000,,,0.0000,,
20260309T101133_5e64f1,244,4066.667,,,0.0000,,
20260309T101133_5e64f1,245,4083.333,,,0.0000,,
20260309T101133_5e64f1,246,4100.000,,,0.0000,,
20260309T101133_5e64f1,247,4116.667,,,0.0000,,
20260309T101133_5e64f1,248,4133.333,,,0.0000,,
20260309T101133_5e64f1,249,4150.000,,,0.0000,,
20260309T101133_5e64f1,250,4166.667,,,0.0000,,
